2013_0473_015__ansicht01.jpg,('Stuttgart', 0.06096685915256831),Spacy+Yake,('Wilhelm', 0.07333525912391585),Spacy+Yake,('lllllWIHllllllIHINunmleII', 0.1259339319252142),Spacy+Yake,('voii', 0.2129741206488486),Spacy+Yake,['Zeichnung', 'Stuttgart-Gaisburg', 'Stoffe'],GNDSynonyms,['Wissenschaft', 'Wilhelm-Zuhorn-Plakette', 'Wilhelm-Szabo-Lyrik-Wettbewerb'],GNDSynonyms,PER:"Württembergisrlzes Laasestlzeater ia Stuttgart",NER,LOC:"ØreI’ie-3 Haus)",NER,PER:"Czur",NER,PER:"Spaal Enserliag- Oespwckzeir",NER,LOC:"Remelt-  U D U",NER,PER:"Wilhelm von Schatz  personen:  Hermami Geßler,",NER,LOC:"Schwyz",NER,PER:".Ebba",NER,LOC:"Johannsen",NER,LOC:"Uri",NER,PER:"Kurt Junker Gertrud",NER,PER:"voii Attinghausen, Hedwig",NER,PER:"TellS Gattin",NER,PER:"Fürstz",NER,PER:"Gan Remolt Bannerherr",NER,PER:"August Ellnienreich Bertha von Bruiieck",NER,PER:"Elsa pfeiffer",NER,PER:"Ulrich von Rudenz.",NER,PER:"Viktor Gehriiig Urmgard",NER,PER:"Hedwig Brügge",NER,ORG:"Stauffacher",NER,PER:"Willi Kruszynski",NER,PER:"Elsbeth Bäueriniien",NER,PER:"Paula Glocker Konrad Hunii",NER,PER:"Wilhelm Müller Hildegrad",NER,PER:"Marie von Kleiner Jtel Reding",NER,PER:"Artur Anwander Walter I sclls Knab",NER,PER:"Erika v. Thellmann",NER,PER:"Ulrich der Schmied.",NER,PER:"Wilhelm",NER,PER:"Emma Rottinann",NER,PER:"Walter Fürst",NER,PER:"Wilhelm Tell.",NER,PER:"Petermann",NER,PER:"Ruodi",NER,PER:"Fischer",NER,PER:"Werni",NER,PER:"Ver Stier",NER,PER:"Urnold von Melchthal Konrad Baumgarten",NER,PER:"Waldemar Franke  Eginoiit Exzth",NER,PER:"Karl Kebstock Rudolph",NER,PER:"Stall Camilla Stölzel",NER,PER:"Karl Madleiier",NER,LOC:"Falkenstein",NER,PER:"Johannes parricida",NER,LOC:"Schwabeii",NER,ORG:".-",NER,PER:"Roderich Arndt Georg Vobbertin Stiissi, der Flurschiitz",NER,PER:"Georg Stieaert",NER,PER:"Ludwig Urbach Adolf Manz",NER,PER:".Gottfried",NER,PER:"Max Bing",NER,PER:"Wilhelm Wurster Meier von Sarnen",NER,PER:"Viktor Denk",NER,PER:"Ludwig Urbach Klaus",NER,PER:"Heinrich Garth",NER,LOC:"Landenbergischer",NER,PER:"MaximilL Gerhards Kunz von Gersau",NER,PER:"Teo Velsaii  Jenni",NER,PER:"Klara Neufeld",NER,PER:"Uri  walden  Gestaltung des Bühnenbtldes",NER,PER:"Cziossek",NER,PER:"Friedrich Hansing.",NER,PER:"Ernst Pil-",NER,
2013_0473_015__ansicht01.jpg,('Stuttgart', 0.06096685915256831),Spacy+Yake,('Wilhelm', 0.07333525912391585),Spacy+Yake,('lllllWIHllllllIHINunmleII', 0.1259339319252142),Spacy+Yake,('voii', 0.2129741206488486),Spacy+Yake,['Zeichnung', 'Stuttgart-Gaisburg', 'Stoffe'],GNDSynonyms,['Wissenschaft', 'Wilhelm-Zuhorn-Plakette', 'Wilhelm-Szabo-Lyrik-Wettbewerb'],GNDSynonyms,PER:"Württembergisrlzes Laasestlzeater ia Stuttgart",NER,LOC:"ØreI’ie-3 Haus)",NER,PER:"Czur",NER,PER:"Spaal Enserliag- Oespwckzeir",NER,LOC:"Remelt-  U D U",NER,PER:"Wilhelm von Schatz  personen:  Hermami Geßler,",NER,LOC:"Schwyz",NER,PER:".Ebba",NER,LOC:"Johannsen",NER,LOC:"Uri",NER,PER:"Kurt Junker Gertrud",NER,PER:"voii Attinghausen, Hedwig",NER,PER:"TellS Gattin",NER,PER:"Fürstz",NER,PER:"Gan Remolt Bannerherr",NER,PER:"August Ellnienreich Bertha von Bruiieck",NER,PER:"Elsa pfeiffer",NER,PER:"Ulrich von Rudenz.",NER,PER:"Viktor Gehriiig Urmgard",NER,PER:"Hedwig Brügge",NER,ORG:"Stauffacher",NER,PER:"Willi Kruszynski",NER,PER:"Elsbeth Bäueriniien",NER,PER:"Paula Glocker Konrad Hunii",NER,PER:"Wilhelm Müller Hildegrad",NER,PER:"Marie von Kleiner Jtel Reding",NER,PER:"Artur Anwander Walter I sclls Knab",NER,PER:"Erika v. Thellmann",NER,PER:"Ulrich der Schmied.",NER,PER:"Wilhelm",NER,PER:"Emma Rottinann",NER,PER:"Walter Fürst",NER,PER:"Wilhelm Tell.",NER,PER:"Petermann",NER,PER:"Ruodi",NER,PER:"Fischer",NER,PER:"Werni",NER,PER:"Ver Stier",NER,PER:"Urnold von Melchthal Konrad Baumgarten",NER,PER:"Waldemar Franke  Eginoiit Exzth",NER,PER:"Karl Kebstock Rudolph",NER,PER:"Stall Camilla Stölzel",NER,PER:"Karl Madleiier",NER,LOC:"Falkenstein",NER,PER:"Johannes parricida",NER,LOC:"Schwabeii",NER,ORG:".-",NER,PER:"Roderich Arndt Georg Vobbertin Stiissi, der Flurschiitz",NER,PER:"Georg Stieaert",NER,PER:"Ludwig Urbach Adolf Manz",NER,PER:".Gottfried",NER,PER:"Max Bing",NER,PER:"Wilhelm Wurster Meier von Sarnen",NER,PER:"Viktor Denk",NER,PER:"Ludwig Urbach Klaus",NER,PER:"Heinrich Garth",NER,LOC:"Landenbergischer",NER,PER:"MaximilL Gerhards Kunz von Gersau",NER,PER:"Teo Velsaii  Jenni",NER,PER:"Klara Neufeld",NER,PER:"Uri  walden  Gestaltung des Bühnenbtldes",NER,PER:"Cziossek",NER,PER:"Friedrich Hansing.",NER,PER:"Ernst Pil-",NER
2013_0473_039_01__ansicht01.jpg,('Eiue', 0.23420678319796287),Spacy+Yake,('Berleumdern', 0.06393558004526152),Spacy+Yake,('Spartakus', 0.08007943456206904),Spacy+Yake,('Wagt', 0.056996478669606096),Spacy+Yake,('sagen', 0.12692478439037888),Spacy+Yake,['Spartakusaufstand', 'Spartacusaufstand', 'Sklavenaufstand'],GNDSynonyms,['sägen', 'nichts', 'Volkssage'],GNDSynonyms,PER:"Hergelausenes",NER,ORG:"Eure Briider",NER,PER:"-Ptol«etarierblut.",NER,LOC:"Berlin",NER,ORG:"Nußland h«ungert!«« sagt Trotzki,",NER,ORG:"Spartakus- gleich!",NER,PER:"Milch wimmerni «Mag ganz "Württemberg",NER,LOC:"Euch",NER,LOC:"Tiber",NER,PER:"sieh reißen.",NER,ORG:"Maske!",NER,ORG:"Elend!",NER
2013_0473_066__ansicht02.jpg,('Stuttgart', 0.11574575995507982),Spacy+Yake,('Januar', 0.04545789182245321),Spacy+Yake,('stattfindet', 0.16433149597935914),Spacy+Yake,['Zeichnung', 'Stuttgart-Gaisburg', 'Stoffe'],GNDSynonyms,['novi', 'Weltraumforschung', 'Spartakusaufstand'],GNDSynonyms,['Zaido', 'Volksglaube', 'Verfahrenstechnik'],GNDSynonyms,LOC:"Jn",NER,ORG:"Deutschen Demokrakischen Partei",NER,LOC:"Repnvljlk",NER,ORG:"Deutschen Demokratischen Partei",NER,PER:"Friedrich Payer Conrad Haußmann",NER,PER:"Philipp Wieland,",NER,LOC:"Ulm",NER,PER:"Karl Herrnlann, Handwerks-kammersekretär",NER,PER:"Mathilde Planrk",NER,PER:"Kokntal Dr. Theodor Heuß,",NER,PER:"Dcutschch Dcmllliklltjschcu Pllkicl",NER,PER:"abtrenneni  D. D. P. · Wl«llmllWW",NER,ORG:"Deutsche Demokratische Parteiin Stuttgart.",NER,ORG:"Deutsche Demokratische Partei Stuttgart-) erklärt- Kl.",NER,PER:"Königstrnße",NER
2013_0473_039_01__ansicht02.jpg, 
2013_0473_066__ansicht01.jpg,('IIIIII', 0.19996258442016654),Spacy+Yake,('Wählerinneni', 0.2669420663465139),Spacy+Yake,('Partei', 0.04032810300949912),Spacy+Yake,['Umweltpartei', 'Sozialistische', 'Religiöse'],GNDSynonyms,ORG:"Deutsche Demokratische Partei.",NER,PER:"Wählerinneni",NER,ORG:"Deutschen Demokratischen Partei",NER,ORG:"Abgeordneten",NER,ORG:"oon",NER,ORG:"Kundidatcn der Deutschen Demokratis then Partei!",NER
2013_0473_016__ansicht01.jpg,('Siid', 0.043857719116527125),Spacy+Yake,('Lund', 0.04845250978126494),Spacy+Yake,('Bock', 0.04845250978126494),Spacy+Yake,('nnd', 0.04716750458523158),Spacy+Yake,('werben', 0.04716750458523158),Spacy+Yake,['ci-Lunda', 'Völkerkunde', 'Volkskunde'],GNDSynonyms,['Ziegenbock', 'Ziege', 'Widder'],GNDSynonyms,['Zuweisermarketing', 'Wettbewerb', 'Werbestempel'],GNDSynonyms,LOC:"Stadtteilsl",NER,LOC:"Lund",NER,LOC:"Stadt",NER,LOC:"siir",NER,PER:"Karl Bock, Kolbstr.",NER,PER:"Werbestelle Siid"",NER,ORG:"Arbeiter- hnlle, Heusieigstr-",NER,LOC:"hochwichtigen Schntzmasznahmen",NER,ORG:"Werbeslelle Siid"",NER,LOC:"be-",NER,PER:"raschest",NER
2013_0473_016__ansicht02.jpg, 
2013_0473_024__ansicht02.jpg, 
2013_0473_023__ansicht01.jpg,('Arbeiter', 0.0771485953923296),Spacy+Yake,('Arbeitgeber', 0.3785472499739646),Spacy+Yake,('Betriebe', 0.3785472499739646),Spacy+Yake,('Gasarbeiter', 0.4600823077913034),Spacy+Yake,('auszumachen', 0.4876445458284733),Spacy+Yake,('streiken', 0.5710841436301882),Spacy+Yake,('Sorgt', 0.625196522182738),Spacy+Yake,['Weltanschauung', 'Ungelernter', 'Ungelernte'],GNDSynonyms,['Wirtschaftsstrafrecht', 'Wirtschaftsrecht', 'Wirtschaftsaufsicht'],GNDSynonyms,['Wirtschaftsrecht', 'Wirtschaftspolitik', 'Wirtschaftsgeschichte'],GNDSynonyms,['Zeitdienstanlage', 'Uhrendienstanlage', 'Uhrenanlage'],GNDSynonyms, 
